title,link,body
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39730525?source=searchResults#/jobs/data-analyst-jobs,"£28,000 - £30,000 per annum















Wilmslow



, Cheshire




Permanent, full-time







                        Apply now
                    


 Job Title: Data AnalystReporting To: Data & Insight ManagerLocation: Wilmslow Hours of Work: 09:00 - 17:30 or in line with business needsSalary: £28-30kThe RoleA Citation Data Analyst will be able to adapt to a fast paced and evolving architectural landscape. The ideal candidate will have strong analytical skills coupled with good communication and a collaborative approach. We're looking for someone with a growth  mindset who is always looking for ways to improve themselves as well as the team.You will design, build, test and maintain BI reports, ensuring they meet business requirements and user needs; and most importantly be aligned to strategic plans. There will be a focus on providing insights across the business and being able to communicate  these effectively to guide decision making. You will need a significant set of technical skills, including SQL and Tableau coupled with an ability to solve complex business problems. The PersonWe are looking for someone who can roll their sleeves up and 'dig in' with the rest of the team. In addition, the successful candidate should have:* Pro-active and highly self-motivated with the proven ability to deliver requirements on time and to agreed standards* A collaborative, analytical mindset* Assemble large, complex data sets that meet both functional and non-functional requirements* Identify, design and implement internal process improvements; automating manual processes and optimising data delivery* Deliver updates to stakeholders based on analytics* Liaise with key stakeholders to identify areas for improvement* Works collaboratively with a range of people to support the wider business agenda* Proactively identifies areas for improvement, shares lessons learnt with colleagues and encourages others to do the same* Be flexible in approach and being mindful of change* Have a can-do attitude with a focus on deadlines and deliveryEducation & Experience:* Advanced analytical skills* Strong SQL skills for querying and exploring data sets* Tableau experience, or exposure to alternative BI platforms (Power BI, Qlikview etc)* Experience delivering insight from disparate data sets* Ability to prioritise effectively* Ability to communicate complex ideas to non-technical stakeholders* Commercial awareness to understand link between data and business impact * Educated to degree standardDesirable:* Data Modelling experience * Alteryx skills * Python/R skillsAbout UsWe are Citation. We are far from your average service provider. Our colleagues bring their brilliant selves to work every day and we create an environment where they can shine. We are a nice bunch. We don't do office politics or ""that's not my job"". We listen,  support and take ownership.We have been proudly delivering valuable HR and Health and Safety services to SME's across the UK for over 20 years. Passionate about service, we're on a mission to revolutionise our colleague's and client's experience by employing brilliant people who are  experts at what they do and smile whilst they are doing it.Working for Citation you will have access to 25 days holiday, plus your birthday off work, gym membership discount, healthcare, childcare vouchers, the opportunity to purchase extra leave, pension contributions and more. It's a great place to work because of the people we employ. Fun and professional, we want likeminded individuals who love to love their job (no 'mood hoovers' here thanks!) and want the Company to succeed. So if our culture sounds like a good fit for you and you want to be part of our success story, then send us your details. 


Required skills

""data analyst""



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39730525
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39645277?source=searchResults#/jobs/data-analyst-jobs,"£30,000 - £40,000 per annum















Wokingham



, Berkshire




Permanent, full-time







                        Apply now
                    


 Data Analyst - 30k - 40k - Bracknell, Berkshire The Company The client is a multi-award winning business that implements experiential Artificial intelligence and creating various forms of interaction and performance. They are currently looking for a Data driven candidate with an understanding of Technology and Neural  Processing. The role   Implementing the optimisation on the various domains i.e. Conversation and mapping  Extracting, gathering and analysing the data in order to provide the dialogue for data models  Provide data analysis and insight on future projects based on current trends and demands  Apply research methods in order to extract missing information on the various domains  Building data sets for NLU and NLP models to optimise performance and create conversational platforms  What you will need    Degree educated in a Technology or statistical course i.e. Mathematics or equivalent  The ability to understand the relationship between natural language (NLU) and artificial intelligence.  Great attention to detail, excellent verbal and written skills  Strong analytical skills and be able to perform under pressure  Proficient in PowerBI and SQL/Python or similar programming languages  How to proceed If this role sounds of interest and you would like to know more, please apply to this advert directly Applications are encouraged from all candidates meeting or exceeding the minimum criteria for the role regardless of age, disability, gender, orientation, race, religion or ethnicity. 


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39645277
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39800105?source=searchResults#/jobs/data-analyst-jobs,"£25,000 - £30,000 per annum















Borehamwood



, Hertfordshire




Permanent, full-time



                Be one of the first ten applicants
            






                        Apply now
                    


 Data Analyst = 25,000 - 30,000 The Organisation Based within healthcare, this organisation puts their patients' needs at the heart of all their decisions. This organisation is a true partner to their patients and data plays an important part of the care they supply, and the successful candidate will be  an integral part in delivering analytical solutions across the organisation. Responsibilities  Working with stakeholders to define data and educate on the benefits of having strong data integrity.Lead by example when it comes to data accuracy and validating the work you deliver.Deliver timely and accurate reports on monitoring dashboards to help drive decision making.Use insights to work closely with stakeholders to define new business changes and work on continual improvement of data delivery.Develop and administer the BI platform under direction. Key skills and requirements  Understanding of business intelligence tools such as Power BI and Tableau etc.Experience with SQL writing and SSRS reporting.Has advanced ability Excel, able to do complicated formulas, pivot tables.Passionate and enthusiastic about problem solving, collaboration and delivering meaningful insightsAbility to work collaboratively within the team as well as internal stakeholders to develop solutions Bonuses  25 days annual leave, plus bank holidays.Group personal pension and Group life assuranceRetail discountsContinuous learning and developmentVoluntary benefits plan To apply for the role or have any other enquiries do not hesitate to get in contact by emailing Samuel Brett at  


Required skills

sql
excel
ssrs
business
maths
statistics
information
intelligence
power bi



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39800105
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39721566?source=searchResults#/jobs/data-analyst-jobs,"£25,000 - £30,000 per annum















Borehamwood



, Hertfordshire




Permanent, full-time







                        Apply now
                    


 Data Analyst = 25,000 - 30,000 The Organisation Based within healthcare, this organisation puts their patients' needs at the heart of all their decisions. This organisation is a true partner to their patients and data plays an important part of the care they supply, and the successful candidate will be  an integral part in delivering analytical solutions across the organisation. Responsibilities  Working with stakeholders to define data and educate on the benefits of having strong data integrity.Lead by example when it comes to data accuracy and validating the work you deliver.Deliver timely and accurate reports on monitoring dashboards to help drive decision making.Use insights to work closely with stakeholders to define new business changes and work on continual improvement of data delivery.Develop and administer the BI platform under direction. Key skills and requirements  Understanding of business intelligence tools such as Power BI and Tableau etc.Experience with SQL writing and SSRS reporting.Has advanced ability Excel, able to do complicated formulas, pivot tables.Passionate and enthusiastic about problem solving, collaboration and delivering meaningful insightsAbility to work collaboratively within the team as well as internal stakeholders to develop solutions Bonuses  25 days annual leave, plus bank holidays.Group personal pension and Group life assuranceRetail discountsContinuous learning and developmentVoluntary benefits plan To apply for the role or have any other enquiries do not hesitate to get in contact by emailing Samuel Brett at  


Required skills

sql
analyst
excel
data
ssrs
business intelligence
tableau
formula
power bi



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39721566
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39794070?source=searchResults#/jobs/data-analyst-jobs,"£23,000 - £25,000 per annum















Derby



, Derbyshire




Permanent, full-time







                        Apply now
                    


 Our client is an established business near the centre of town in Derby. Due to ongoing success, they have a need for a Data Analyst to complement their existing team. This is a busy and interesting role and you will be expected to carry out the following  duties:  Data analysis, reporting findings to clientsProject managementAttending meetings including occasional overseas travelMaintenance of the database ensuring all information is up to dateReviewing of project progressReviewing of analysis reporting in order to ensure efficiency It is expected that the successful candidate will be experienced in Excel and Powerpoint with great analytical and diagnostic skills. You should also be able to demonstrate effective report writing experience and be confident when interacting with clients. If you feel you have the right skills and experience to meet the challenges of this career move, please apply now. However, if you do not hear back from us within 48 hours, kindly assume that you have been unsuccessful on this occasion. (agy 


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39794070
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39673937?source=searchResults#/jobs/data-analyst-jobs,"£20,000 - £25,000 per annum















Basingstoke



, Hampshire




Permanent, full-time







                        Apply now
                    


 Looking for an experienced Data Analyst to join there existing and growing team. Working for a local company in Basingstoke in a gorgeous location. Excellent Excel skills ideally someone with R and Python experience on Excel although this really is not essential it's just an advantage. Office Angels acts as an employment agency for permanent recruitment and an employment business for the supply of temporary workers. Office Angels UK is an Equal Opportunities Employer. By applying for this role your details will be submitted to Office Angels. Our Candidate Privacy Information Statement explains how we will use your information - please copy and paste the following link in to your browser: https://candidate-privacy  


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39673937
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/38326487?source=searchResults#/jobs/data-analyst-jobs,missing
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39684042?source=searchResults#/jobs/data-analyst-jobs,"Salary negotiable









Bexhill-on-Sea



, East Sussex




Permanent, full-time







                        Apply on employer's website
                    


 Hastings Direct, Data AnalystAre you commercially and analytically minded and looking to play a fundamental role in an exciting and evolving product?The Telematics team (based in our Bexhill HQ) is a forward-thinking team looking to revolutionize and shape the way we look at insurance in the future. This exciting new role would place you in the heart of the analytical & pricing team where you can influence  and drive strategic initiatives central to achieving our group objectives.A STEM degree and experience is advantageous but, if you have strong baseline skills in software such as Excel and a keen desire to learn, the supportive Telematics team will invest in your development. You will learn from the experts and be able to carve out  your career in a role that will give you exposure to some key senior partners and departments crucial to the success of our business.The RoleThe purpose of this role is to act as the key point of contact for the Telematics team to complete analysis in a variety of areas to inform both commercial and customer outcomes using key analysis.Your remit will include the following;  Building and delivering robust MI and BI reporting to provide oversight to key stakeholders to support trading and business decisions, with a view of identifying key trends, spotting trading anomalies and working with the data analytics & pricing manager  to take action to support performanceKey point of contact for technical, data and analytical requests to support wider business functions in achieving the wider group's objectivesEnd-to-end responsibility for the implementation and testing of retail pricing changes and practices, providing detailed impact analysis for company and customerConduct ad hoc analysis, creating & testing various hypotheses raised by the teamOwnership of key business processes ensuring delivery within agreed timeframes, with an eye to improve the team's productivity via automated solutions Required experience  Highly analytical; able to clean, scrutinize and interrogate high volumes of complex data and translate into meaningful reports, insights and high level management informationHave a passion for data quality and integrity, cleansing and querying data from structured databasesAdvanced skills in the use of MS office applicationsGood communication and presentation skills (both verbal and written)Keen eye for detailPro-active approach to driving changeConfidence to express opinions and challenge othersEducated to A level in a numerical field (minimum) Desirable  Advantageous to have a BSc/MSc in Statistics / Computer Science / Physics / Operational Research / Engineering / Maths or other quantitative fieldExperience working with analytical, statistical & data manipulation packages (e.g. SQL, R, Python etc.)Strong knowledge of Insurance market & competitorsProven research skills, including ability to formulate hypotheses and identify ways to prove or disprove these with targeted testsExperience delivering commercial targets Personal attributes  As a growing business, your role can really help make an impact on both the development and delivery of this function - it will be exciting, busy, varied and challenging so a roll sleeves up, hands-on approach is an absolute must.Natural problem solver who communicates effectively to all stakeholders.This is a dynamic, fast paced working environment - candidates should be comfortable working within that setting and demonstrate a proactive working style.Great attention to detail - systematic approach to managing your workload.Embraces opportunities to develop and learn - shows a great level of self-awareness and drive. Benefits for youPlease find some of the great benefits we offer here at Hastings Direct;  Competitive basic salary which we will share with you upon shortlisting, but do feel free to email the Recruitment team for more details in advance of your application - Flexible working opportunities working 1-2 days a week from homeUp to 5% bonus earning potential25 days holidayCompetitive pensionFlexible benefits - buy or sell holidays, opt in dental and healthcare cash plansDiscounted Hastings Direct productsA test and learn culture Hastings Group is an equal opportunities employer which means we treat people fairly. We welcome applications from all suitably skilled persons regardless of their gender, age, race, disability, ethnic background, religion/belief, sexual orientation, gender  reassignment or marital/family status. Please also note that we have a thorough referencing process, which includes credit and criminal record checks. 


Required skills

SQL
Statistics
VBA
R



 








                        Apply on employer's website
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39684042
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39844525?source=searchResults#/jobs/data-analyst-jobs,"£23,000 - £29,000 per annum















Bury St. Edmunds



, Suffolk




Permanent, full-time



                Be one of the first ten applicants
            






                        Apply now
                    


 Rutherford Briant are recruiting for a local, market leading business with offices based in and around the Suffolk area. This business is continuously looking to grow and develop, along with creating exciting new positions within their team for progression  of both personal and business performance. This role is a sole charge position, sitting with a team small team where you will be responsible for the following duties -  Review and Analysis of new and current customers dataEnsuring completeness of data records, quality checking dataReviewing release notes for updates to the Customers data for changes/improvementsEnsuring compliance with GDPRCleansing dataRecording and updated Customer Records in line with GDPRSoftware and CRM systemIdentifying customers potentially awaiting closureCarrying out GDPR deletion processAdvanced Excel skills are a bonus Previous experience in a Data Analyst/Administrator role is advantageous along with having a key eye for detail. 


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39844525
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39744506?source=searchResults#/jobs/data-analyst-jobs,"£40,000 - £60,000 per annum















Aberdeen



, Aberdeenshire




Permanent, full-time



                Be one of the first ten applicants
            






                        Apply now
                    


 Data Analyst - Aberdeen Salary – £40k - £60k + Pension + Life Assurance + Healthcare + 33days Holidays + Other benefits The Client Our client is a leading provider of data science and predictive analysis services for the oil and gas industry. The company work closely with oil and gas operating companies as a remote extension of their asset teams; helping them to solve complex problems,  improve efficiency, reduce costs and mitigate risks by making better use of their operational data. The Role The Data Analyst: Process is the focal point for the deployment of the company’s Service for an asset or group of assets. Internally, they are responsible for ensuring the operational interfaces between the Data Scientists who execute the daily analysis and  the Engineering Support team who provide subject matter expertise work efficiently. Further, they utilize their background in Chemical / Process engineering to support the business from a technical perspective. They are responsible for preparing the operational  interfaces with the Client and escalating to the Senior Data Analyst for communication with the Client Operational Focal point, including X-Track management, Insights completion and any requests for additional work. Responsibilities and Duties Ensure the company service quality is maintained through:Continued high quality of recommendations within X-Track submissionsEfficiency of delivery of daily analysisRisk management of model defects and enhancementsFacilitate efficient internal interfaces by:Acting as focal point for Data Scientists to raise excursions through daily analysisBringing in the relevant subject matter expertise to validate findings and develop recommendations where requiredManage external relationshipsMaintain priority and action dates for all relevant X-Track items in line with Client priorities and expectationsComplete scorecard entries to reflect value of serviceProvide engineering support to the businessProvide process engineering (and process control support) during daily operationsIdentify opportunities for continuously improving plant safety, operability, efficiency or profitabilityProvide technical mentoring to non-core discipline engineersProvide appropriate process engineering input to operational activities undertaken by other inter-discipline engineering within project team Qualifications Graduate Engineer in Chemical, Process or equivalent3+ years of experience working within an oil and gas facilities management teamWorkplace process engineeringKnowledge of process related standardsExperience in process simulationsA good track record of operational support to onshore and offshore assets Skills  MS Office 365 Suite of products.Developing and delivering trainingTrouble shooting and problem-solving skills (people and technical)Oral and written communication skills including people with English as a second languageTime management skillsReport development Disposition Ability to work independently on own initiative and to contribute as part of a team Willingness and ability to be flexible.Ability to get on well with a wide variety of people.Patient and able to cover the same issue with different people.Able to work under pressure, meet deadlines and handle multiple tasks.Able to use initiative effectively. Accurate and pays attention to detail.High energy, “can-do” attitude.  Important Information: We endeavour to process your personal data in a fair and transparent manner. In applying for this role, Additional Resources will be acting in your best interest and may contact you in relation to the role, either by email, phone or  text message. For more information see our Privacy Policy on our website. It is important you are aware of your individual rights and the provisions the company has put in place to protect your data. If you would like further information on the policy or GDPR  please contact us. Additional Resources Ltd is an Employment Business and an Employment Agency as defined within The Conduct of Employment Agencies & Employment Businesses Regulations 2003 


Required skills

Analyst
Data
IT
Engineer
Data Analyst



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39744506
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst ,https://www.reed.co.uk/jobs/data-analyst/39761575?source=searchResults#/jobs/data-analyst-jobs,"£18,000 - £26,000 per annum















Eastleigh



, Hampshire




Permanent, full-time







                        Apply now
                    


 Our client are a successful expanding software development company, who provide software solutions within the Automotive industry. They're currently seeking a Data Analyst to join them in their offices based in Eastleigh. This is an exciting oppurtinity for a motivated individual to join an expanding company which offers plenty of training and opportunities to progress. Our client are open to recent graduates, college students or candidates who have relevant commercial expeirence. Desirible skills that would be a bonus but not essential include;  ExcelAccess databaseSQLData manipulationMaths Degree Please apply for further information on these roles, company and progress opportunities. 


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39761575
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39843859?source=searchResults#/jobs/data-analyst-jobs,"£35,000 - £45,000 per annum















London



, South East England




Permanent, full-time







                        Apply now
                    


 If you are looking for an exciting Data Analyst opportunity that offers career development and exposure to new and exciting technologies, please look no future. Reporting to the Head of Analytics, you will play a key role utilising varied data sets, to support decisions across the business. The role requires some relevant experience in business analysis, statistical techniques and data and insight visualization. Responsibilities   Performing ad-hoc analysis of multiple data sets to support a wide range of business initiatives.Supporting the evolvement of our new data warehouse and taking a leading role in creating new data sets and analytical routines.Visualising data and insights and creating dashboard reports Experience  Hands-on knowledge of statistical methods and techniques.Proficient in SQL and related data management techniquesProficient in standard analytics tools (e.g. Alteryx) and visualisation tools (e.g. Power BI).Experience presenting findings and actionable recommendations 


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39843859
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39842394?source=searchResults#/jobs/data-analyst-jobs,"£35,000 - £45,000 per annum















Ermine Business Park



, Cambridgeshire




Permanent, full-time



                Be one of the first ten applicants
            






                        Apply now
                    


 My client is an award-winning global brand currently operating at the forefront of their industry. They are an innovator within their sector and due to expansion, they are looking to bring in a highly skilled Data and Reporting Analyst to join the operations  division. The Data Analyst will be responsible for running processes, systems, data and activities that enable my client's Sales team to operate effectively - with a specific focus around the optimisation of how their team effectively utilises their CRM - Salesforce.com.  In addition, Rev Ops will bring an analytical capability that enables them to continually improve performance and seize new opportunities by industry. Required Skills:  Min three years of related experienceExperience with Salesforce and Microsoft Power BI preferredHighly organised with an obsessive attention to detailsExcellent writer with strong overall communication skillsEnjoys the pace, excitement of working with a sales force within a high-growth businessSolid understanding of B2B SaaS sales Exceptional at structuring, interpreting, and presenting analysisStrong problem solving and collaboration skillsMSSQL and T-SQL Key Responsibilities:  Responsible for the administration of Salesforce.com as it relates to supporting the Sales organisation, administering workflows, processes and accurate reporting of their CRM.Monitors the accuracy and is responsible for the efficient distribution of sales reports and other data essential to the sales organisation.Develops and maintains key performance indicators, dashboards, and reporting to provide insight into state of sales for Sales Leadership and automate the delivery of data to sales reps and managers related to customer and sales-related activities.Build Sales plan and maintain tracking systems and processes to ensure accurate and timely payment of sales compensation. The client is looking to fill this opportunity immediately, so please apply ASAP or get in touch on to discuss in further detail. Alternatively, send your CV directly to me at robert . frame @ itecco . co . uk Built on a foundation of industry-leading technology, a world-class team and a scientific approach to building a truly recognisable brand, ITECCO are fast becoming the UK's most influential IT recruitment company. 


Required skills

CRM
Salesforce
Data Analyst
Reporting Analyst



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39842394
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data analyst,https://www.reed.co.uk/jobs/data-analyst/39638023?source=searchResults#/jobs/data-analyst-jobs,"£140.00 - £170.00 per day















Reading



, Berkshire




Contract, full-time







                        Apply now
                    


 An exciting opportunity for an passionate Data Analyst in Reading - Up to £170 per day Reading, Berkshire, UK 6-month contract £140 - £170 per day + VAT per day Your new companyAs a rapidly growing, highly successful telecommunications company, we own and operate an excellent fibre-optic cable network throughout the UK and provide a vast range of other services to our customers including television and mobile phone services. We are  now undertaking and investing into a large project to utilise and manage our data to gain a valuable insight into improving our services and customer experience. As such, we are seeking a Data Analyst to work autonomously to discover areas within the business  that can be improved and drive actionable insight, helping our company to maximise retention and customer growth.Your new roleYou will report directly into our senior leadership team as you harness company data to find areas for improvement and innovation. You will be a key part of an incredible and exciting project and provide huge value to our business by providing insight to the  stakeholders for areas of improvement via dashboards and other reporting tools and documents.What you'll need to succeedYou will utilise your experience with data tools such as such as SQL, Power BI, or Excel to successfully analyse data and build dashboards and other reporting tools. You will need to have an analytical and critical thinking mindset to provide the most valuable  insight for company growth. What you'll get in returnOur award-winning company has been widely recognised for its value in our employees. We offer a competitive rate and our long-term contracts often come with the possibility of an extension. Our employees are the heart of our business and you will always be  recognised and valued for your importance to us. What you need to do nowIf you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found at hays.co.uk 


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39638023
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39829170?source=searchResults#/jobs/data-analyst-jobs,"£30,000 - £40,000 per annum















London



, South East England




Permanent, full-time







                        Apply now
                    


 Data Analyst Data Analysis, Consulting, Big Data, Problem Solving, SQL, Analytics, Real Time, Insights, Stakeholder Management My client, a small Consultancy are looking to hire some Junior Consultants to work on a large project with one client. Their client is a large, market leading organisation who have a huge project of work around Big Data Analytics within the logistics sector.  They are looking for problem solvers to help them with their Real Time analytics projects.  Key skills/experience required: - Good educational background (at either Bachelors or Masters level) in a numerate degree e.g. Maths, Statistics, Computer Science, Data Analytics, Data Science, Physics, etc.  - Good understanding of Data Analytics, whether it be through education or within work experience - Strong ability to analyse data and derive insights - Good stakeholder management skills - Passionate about analytics  - Natural problem solver who can take to new tasks quickly and effectly If you are interested in hearing more about this exciting opportunity, please respond with an up to date CV.  McGregor Boyall is an equal opportunity employer and do not discriminate on any grounds.  


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39829170
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39748280?source=searchResults#/jobs/data-analyst-jobs,"£11.00 - £11.42 per hour















Redhill



, Surrey




Temporary, full-time



                Be one of the first ten applicants
            






                        Apply now
                    


 We have a full time temporary position based in Redhill for a Data Analyst. The ideal Candidate will need to have outstanding IT skill in Excel and Pivot tables and Vlookup as well Analytical skills. Experience in customer services would also be ideal. The Duties will be as follows- Analyse Half Hourly data ensure accuracy of data is recorded and settled for billing and industry settled standards. Support back office processes Establishing and maintaining relationships with external agents and suppliers Delivering the highest possible of standard of service to customers. Adecco acts as an employment agency for permanent recruitment and an employment business for the supply of temporary workers. The Adecco Group UK & Ireland is an Equal Opportunities Employer. By applying for this role your details will be submitted to Adecco. Our Candidate Privacy Information Statement explains how we will use your information - please copy and paste the following link in to your browser https://candidate-privacy  


Required skills

Administrator



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39748280
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39839484?source=searchResults#/jobs/data-analyst-jobs,"£20,000 - £22,000 per annum, pro-rata















Wednesbury



, West Midlands




Contract, full-time



                Be one of the first ten applicants
            






                        Apply now
                    


 An excellent opportunity has arisen for an experienced Data Analyst to join a busy distribution company on a fixed term basis for three months with the possibility of further extension or a permanent opportunity. The purpose of the role is to assist with the recent system migration to Microsoft AX and to produce reports for key accounts customers by translating and analysing data. Daily Duties: * Understand and translate data * Extract data in Excel, SQL or text format and import into the new system * Testing and checking data for duplication and accuracy, data cleanse where required * Work with the sales team to establish client requirements and advise on system capabilities * Translate and manipulate data into working reports that are of sufficient quality to send to clients * Identify and solve problems Required Skills: * Previous experience within a similar position (Microsoft Dynamics AX experience is desirable) * Excellent communication skills  * Educated to GCSE level or equivalent Hours of work are 8:30 to 5pm Monday to Thursday and 8:30 to 4:30 on Fridays If you have the relevant skills and experience and can commit for a minimum of three months please select APPLY Cordant Group is an equal opportunities employer 


Required skills

Data Analyst
Microsoft Dynamics AX



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39839484
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39611678?source=searchResults#/jobs/data-analyst-jobs,"Salary negotiable









Coventry



, West Midlands




Contract, full-time







                        Apply now
                    


Are you happy working a 3 months FTC starting Jan 2020?Do you have advanced Excel and analytical skills?Do you want to work for one of the most successful companies based in Coventry?My client is seeking an Analyst to provide and effective administration support to the Corporate Planning Tea.Duties will include:Data capture, accurately recording responses from surveys.Undertaking basic analysis and producing cross tabulations to display survey results.Supporting the Research and Insight Team in analysing customer data & feedback.Helping analyse and interpret business and performance information.Skills required:Excellent IT skills including, word, excel and PowerPoint.Experience of data entry and databases.Good analytical and research skills.Good communication skills, both written and oral.Attention to detail.Good team player.Hours of working are 09.00am - 5.00pm Monday to Friday.The company provide free parking, excellent working environment, luxury canteen, prime location for amenities and on-going training and support!If you are interested and you tick all the boxes please apply now!


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39611678
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
